dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
91,El Molinito,Sonora,222.47,121.2,8.33,0.07,26/03/2021
92,La Vega,Jalisco,80,44.04,26.45,0.6,26/03/2021
93,Falcón,Tamaulipas,1607.96,1351.63,86.64,0.06,26/03/2021
94,La Amistad,Coahuila,2707.44,1769.66,103.39,0.06,26/03/2021
95,Jalpan,Querétaro,11.2,8,6.72,0.84,26/03/2021
96,Jaripo,Michoacán,9.27,6.03,1.45,0.24,26/03/2021
97,La Peña,Hidalgo,43.32,39.99,25.88,0.65,26/03/2021
98,Der. Jocoqui,Aguascalientes,11.4,10.98,10.37,0.94,26/03/2021
99,El Sabino,Sinaloa,685.11,519.28,243.33,0.47,26/03/2021
100,San Bernabé,Estado de México,52.51,35.31,4.07,0.12,26/03/2021
101,Cerro Prieto,Nuevo León,393,300,57.5,0.19,26/03/2021
102,El Comedero,Sinaloa,3966.17,2580.19,363.33,0.14,26/03/2021
103,La Villita,Zacatecas,11.17,9.02,5.43,0.6,26/03/2021
104,Vinoramas,Sinaloa,102,54.68,15.44,0.28,26/03/2021
105,El Portillo II o Cuxtepeques,Chiapas,116.11,68.15,62.57,0.92,26/03/2021
106,Lago Toronto,Chihuahua,3453.58,2893.57,839.18,0.29,26/03/2021
107,La Calera,Guerrero,34.19,9.39,5.99,0.64,26/03/2021
108,La Cangrejera,Veracruz,31.6,28.54,14.24,0.5,26/03/2021
109,La Codorniz,Aguascalientes,6.53,5.37,3.35,0.62,26/03/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,26/03/2021
111,La Concepción,Estado de México,12.6,12.11,5.71,0.47,26/03/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.5,0.89,26/03/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,26/03/2021
114,La Golondrina,Guanajuato,5.97,4.67,2.49,0.53,26/03/2021
115,Tejocotal,Hidalgo,49.23,40.64,7.74,0.19,26/03/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,26/03/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.44,0.27,26/03/2021
118,La Purísima,Guanajuato,181.93,110,58.49,0.53,26/03/2021
119,La Red,Jalisco,18.3,14.25,6.27,0.44,26/03/2021
120,Garabatillos,Jalisco,21.5,16,4.87,0.3,26/03/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,26/03/2021
122,La Venta,Querétaro,3.78,2.48,0,0,26/03/2021
123,Chapala,Jalisco,9279.71,8126.41,4335.11,0.53,26/03/2021
124,Tecoman,Colima,41.3,38.34,23.09,0.6,26/03/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,26/03/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,46.57,0.17,26/03/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,2.09,0.2,26/03/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.32,0.46,26/03/2021
129,Las Lajas,Chihuahua,106.55,83.27,13.98,0.17,26/03/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,65.06,0.18,26/03/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,71.81,0.31,26/03/2021
132,Guamuchil,Sinaloa,264.95,80.08,26.44,0.33,26/03/2021
133,Moraleños,Zacatecas,26.07,20.93,10.41,0.5,26/03/2021
134,Naranjos,Durango,27.39,20.93,20.8,0.99,26/03/2021
135,Los Olivos,Michoacán,16.27,10.26,4.94,0.48,26/03/2021
136,Omiltepec,Hidalgo,29.26,24.03,4.01,0.17,26/03/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,26/03/2021
138,El Palmito,Durango,4278.54,2957.61,1487.28,0.5,26/03/2021
139,La Angostura,Sonora,1116.46,703.38,453.96,0.65,26/03/2021
140,Madín,Estado de México,17.96,9.37,7.26,0.77,26/03/2021
141,La Cienega,Michoacán,27.25,18.51,10.77,0.58,26/03/2021
142,Lobatos,Zacatecas,9.44,6.91,5.78,0.84,26/03/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,278.55,0.93,26/03/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,9.56,0.48,26/03/2021
145,El Azucar,Tamaulipas,2208.66,781.7,816.25,1.04,26/03/2021
146,Media Luna,Aguascalientes,21.2,15,2.52,0.17,26/03/2021
147,El Rosario,Michoacán,249.84,194.45,174.9,0.9,26/03/2021
148,Excamé,Zacatecas,70.92,64.53,28.18,0.44,26/03/2021
149,El Mahone,Sinaloa,4171.27,3312.89,736.33,0.22,26/03/2021
150,Cerro de Oro,Oaxaca,3547.16,2599.51,1695.76,0.65,26/03/2021
151,Necaxa,Puebla,39.28,29.06,14.77,0.51,26/03/2021
152,Nexapa,Puebla,15.31,12.5,4.3,0.34,26/03/2021
153,Palomas,Zacatecas,8.76,4.62,3.81,0.82,26/03/2021
154,Chicayán,Veracruz,572.32,220,118.22,0.54,26/03/2021
155,Pedro José Méndez,Tamaulipas,38.36,31.26,11.83,0.38,26/03/2021
156,Peña del Águila,Durango,54.9,27.95,22.58,0.81,26/03/2021
157,Peñuelitas,Guanajuato,30.17,17.46,1.21,0.07,26/03/2021
158,Pico del Águila,Chihuahua,59.84,48.28,21.12,0.44,26/03/2021
159,Piedras Azules Chih.,Chihuahua,13.19,8.71,4.8,0.55,26/03/2021
160,Calles,Aguascalientes,407.44,358.12,115.28,0.32,26/03/2021
161,El Marqués,Oaxaca,1726.75,720.32,394.54,0.55,26/03/2021
162,El Tunal,Durango,94.62,78.06,71.66,0.92,26/03/2021
163,Pucuato,Michoacán,11.53,9.49,3.62,0.38,26/03/2021
164,Pátzcuaro Mich.,Michoacán,1135.57,646.58,312.16,0.48,26/03/2021
165,Trigomil,Jalisco,324,250,174.37,0.7,26/03/2021
166,Boca del Tesorero,Zacatecas,36.74,26.22,16.85,0.64,26/03/2021
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,14.9,0.27,26/03/2021
168,Requena,Hidalgo,61.52,51.57,16.4,0.32,26/03/2021
169,El Guineo,Guerrero,259.5,126.69,98.88,0.78,26/03/2021
170,La Boca,Nuevo León,42.66,39.49,30.19,0.76,26/03/2021
171,Sabaneta,Michoacán,5.88,5.04,4.58,0.91,26/03/2021
172,Salinillas,Nuevo León,19.01,19.01,7.61,0.4,26/03/2021
173,Tepetitlán,Estado de México,81.03,59.97,38.82,0.65,26/03/2021
174,Federalismo Mexicano,Durango,377.34,245.43,71.03,0.29,26/03/2021
175,El Tepozán,Querétaro,58.03,47.81,0.74,0.02,26/03/2021
176,Atlanga,Tlaxcala,47.97,42.63,25.83,0.61,26/03/2021
177,San José,San Luis Potosí,5.66,5.22,3.51,0.67,26/03/2021
178,La Laguna,Michoacán,71.69,60.55,34.11,0.56,26/03/2021
179,San Miguel,Coahuila,22.19,21.17,16.62,0.79,26/03/2021
180,San Rafael,Nayarit,35.59,26.18,23.54,0.9,26/03/2021
181,Sanalona,Sinaloa,987.52,687.99,152.9,0.22,26/03/2021
182,Tanque Santa Elena,Durango,18.77,15.08,12.44,0.83,26/03/2021
183,Santa Rosa,Zacatecas,14.04,10.48,8.17,0.78,26/03/2021
184,Santiago Bayacora,Durango,169.87,130.05,118.48,0.91,26/03/2021
185,Santiago,Zacatecas,11.42,6.2,3.82,0.62,26/03/2021
186,Guadalupe,Estado de México,64.08,56.91,25.93,0.46,26/03/2021
187,Trojes,Colima,285.74,203.39,135.67,0.67,26/03/2021
188,Solís,Guanajuato,1214.14,800,681.08,0.85,26/03/2021
189,Tacotán,Jalisco,169,149.24,100.61,0.67,26/03/2021
190,Sistema lagunario Chairel,Tamaulipas,854,676,328,0.49,26/03/2021
191,Taxhimay,Hidalgo,47.39,39.91,28.87,0.72,26/03/2021
192,Tenango,Puebla,46.58,28.48,4.3,0.15,26/03/2021
193,Boquilla de Zaragoza,Jalisco,13.85,10.49,3.09,0.29,26/03/2021
194,Tepuxtepec,Michoacán,537.53,450,323.37,0.72,26/03/2021
195,Chincua,Michoacán,17.33,14.97,1.92,0.13,26/03/2021
196,Urepetiro,Michoacán,10.92,8.28,2.34,0.28,26/03/2021
197,Ojo Caliente,San Luis Potosí,22.4,9.51,0.28,0.03,26/03/2021
198,Tepecoacuilco,Guerrero,51.73,31.01,8.55,0.28,26/03/2021
199,Valle de Bravo,Estado de México,449.42,394.39,223.77,0.57,26/03/2021
200,Don Martín,Coahuila,1322.37,874.1,175.83,0.2,26/03/2021
201,Las Golondrinas,Hidalgo,19.69,17.8,4.25,0.24,26/03/2021
202,Valle de Juárez,Jalisco,18.12,14.44,10.32,0.71,26/03/2021
203,Palos Altos,Guerrero,300,249.49,152.59,0.61,26/03/2021
204,Las Adjuntas,Tamaulipas,5498.23,3910.69,1737.08,0.44,26/03/2021
205,Villa Hidalgo,Durango,39.56,23.08,7.06,0.31,26/03/2021
206,Villa Victoria,Estado de México,249.94,185.72,68.79,0.37,26/03/2021
207,San Marcos Arteaga,Oaxaca,57.26,47.23,41.6,0.88,26/03/2021
208,La Peña,Michoacán,47.49,36.29,18.46,0.51,26/03/2021
209,El Oviachic,Sonora,4478.22,3023.14,1111.93,0.37,26/03/2021
210,Ñado,Estado de México,18.5,16.8,5.5,0.33,26/03/2021
